Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197
0.69405,0.74122,0.86205,0.7407,0.6532,0.72039,0.7782,0.68088,0.6814,0.78289,0.76793,0.8125,0.7721,0.8689,0.76004,0.62917,0.57515,0.71153,0.62976,0.69531,0.64814,0.67679,0.87507,0.71101,0.7125,0.72976,0.68438,0.68356,0.72202,0.8401,0.68594,0.7849,0.71726,0.79844,0.76049,0.65632,0.77344,0.79286,0.62247,0.81354,0.75156,0.66518,0.81362,0.6532,0.68958,0.76778,0.74792,0.80796,0.69085,0.79494,0.7099,0.83601,0.67039,0.64539,0.58824,0.66719,0.70164,0.88132,0.62932,0.87247,0.78549,0.72716,0.82031,0.72671,0.78906,0.73497,0.7282,0.74182,0.82626,0.63497,0.72411,0.71562,0.8375,0.69635,0.73601,0.69271,0.61257,0.80067,0.6965,0.74598,0.81994,0.50826,0.7689,0.6625,0.73132,0.709,0.76726,0.73177,0.75052,0.67507,0.73765,0.72664,0.65164,0.8215,0.70268,0.80119,0.75007,0.74531,0.74375,0.71146,0.62403,0.79494,0.80312,0.74687,0.54338,0.76927,0.76935,0.65007,0.67165,0.76935,0.64911,0.83661,0.86109,0.79122,0.8506,0.75737,0.7782,0.61265,0.58445,0.64018,0.59859,0.79375,0.79278,0.66414,0.70052,0.50179,0.77619,0.78237,0.78973,0.80275,0.83237,0.71726,0.71592,0.68281,0.69397,0.85007,0.76421,0.72664,0.77664,0.75729,0.83504,0.69702,0.80424,0.62664,0.82202,0.82969,0.77195,0.73817,0.70833,0.6907,0.70104,0.63341,0.69382,0.77924,0.62664,0.70372,0.65417,0.74174,0.69226,0.76771,0.57932,0.8224,0.81198,0.79539,0.57039,0.72552,0.77671,0.68125,0.70156,0.80327,0.709,0.66064,0.75007,0.7881,0.86793,0.73237,0.7974,0.69799,0.71153,0.74226,0.81882,0.62411,0.7782,0.61525,0.71518,0.63251,0.8439,0.7125,0.69687,0.80119,0.75327,0.70379,0.69665,0.72664,0.69435,0.73705,NaN
0.70432,0.6631,0.72768,0.76362,0.70751,0.6308,0.63251,0.67656,0.78854,0.7558,0.66466,0.80119,0.71362,0.74792,0.69948,0.58452,0.66458,0.69278,0.68393,0.78713,0.65007,0.67455,0.67299,0.73705,0.61369,0.69018,0.66369,0.79278,0.60417,0.73609,0.70275,0.74129,0.73393,0.7215,0.63132,0.66064,0.66213,0.67396,0.6756,0.75015,0.60275,0.50491,0.65007,0.7657,0.59598,0.71168,0.70952,0.6276,0.69487,0.71562,0.74129,0.59658,0.6247,0.59033,0.72872,0.61525,0.56518,0.69799,0.70312,0.66012,0.63772,0.64278,0.759,0.6276,0.72775,0.65372,0.67299,0.80625,0.59382,0.63185,0.63021,0.62619,0.57932,0.60796,0.6308,0.71161,0.60112,0.76615,0.64635,0.78333,0.75,0.64874,0.69792,0.60744,0.71064,0.66406,0.74658,0.70692,0.59442,0.66064,0.71354,0.7058,0.6997,0.71719,0.77054,0.625,0.70112,0.6465,0.56369,0.59598,0.62716,0.73125,0.66682,0.56057,0.71406,0.60067,0.7381,0.72299,0.60484,0.6881,0.72083,0.73021,0.66198,0.70685,0.69122,0.6471,0.61987,0.68854,0.67299,0.57664,0.64948,0.74807,0.55543,0.6247,0.65379,0.52351,0.73438,0.66257,0.78229,0.64531,0.68445,0.65595,0.72307,0.66525,0.60112,0.71987,0.7151,0.59226,0.64018,0.6189,0.7099,0.67292,0.7782,0.52768,0.55104,0.66838,0.67626,0.65365,0.74911,0.66257,0.7689,0.68237,0.74487,0.6657,0.61205,0.62247,0.6564,0.68772,0.67247,0.69911,0.66354,0.65379,0.70796,0.7183,0.74658,0.73192,0.59323,0.57932,0.68088,0.71979,0.60156,0.57507,0.59814,0.69449,0.64591,0.66257,0.64754,0.80007,0.73028,0.71533,0.66064,0.63646,0.76362,0.76094,0.75789,0.73237,0.70729,0.66682,0.59182,0.66563,0.71979,0.62552,0.63296,0.74643,0.58199,0.63304,NaN
0.65327,0.62976,0.65372,0.75841,0.73981,0.7006,0.68981,0.5776,0.66458,0.6131,0.83132,0.67098,0.65841,0.58021,0.67344,0.54182,0.76042,0.62299,0.59226,0.65067,0.66778,0.55372,0.66778,0.67872,0.73348,0.58914,0.53973,0.59799,0.71771,0.61838,0.70379,0.69859,0.62039,0.67254,0.60112,0.68043,0.61942,0.75,0.6183,0.66994,0.66629,0.6372,0.71987,0.64799,0.60952,0.48772,0.61682,0.6224,0.72091,0.71667,0.61421,0.70387,0.63824,0.58824,0.62455,0.64129,0.68497,0.69903,0.67292,0.69866,0.69189,0.62507,0.66629,0.57865,0.63504,0.65476,0.63028,0.68229,0.65737,0.67455,0.55313,0.63973,0.65536,0.6215,0.69851,0.64182,0.60632,0.65469,0.67969,0.65313,0.66354,0.74457,0.72708,0.56473,0.64293,0.67552,0.58512,0.6215,0.58296,0.64918,0.7375,0.56935,0.67574,0.64948,0.60699,0.73229,0.52716,0.63817,0.55223,0.70952,0.60112,0.67604,0.65536,0.55536,0.58177,0.65171,0.51414,0.53341,0.59963,0.63914,0.67812,0.64375,0.61927,0.58289,0.70476,0.57314,0.70841,0.69375,0.70528,0.59018,0.56302,0.71786,0.70647,0.76324,0.66109,0.50372,0.71042,0.66362,0.60625,0.76198,0.63549,0.66949,0.6564,0.62879,0.73966,0.71466,0.76615,0.66622,0.65997,0.71369,0.64219,0.58646,0.67924,0.68185,0.63958,0.66942,0.61481,0.64844,0.6189,0.75112,0.51994,0.66257,0.67716,0.62299,0.69435,0.62351,0.57619,0.57001,0.65893,0.76265,0.49062,0.69234,0.659,0.6881,0.69762,0.69546,0.68802,0.66161,0.72567,0.67708,0.6526,0.67091,0.65543,0.65804,0.6907,0.78862,0.65484,0.61987,0.60424,0.64762,0.66793,0.7625,0.65216,0.5901,0.66518,0.59382,0.63333,0.64286,0.69286,0.52917,0.66458,0.63281,0.67775,0.60997,0.48929,0.59658,NaN
0.75967,0.66622,0.70893,0.77507,0.81257,0.70789,0.76257,0.77879,0.7814,0.81726,0.78981,0.87187,0.74397,0.7814,0.69442,0.62708,0.73661,0.68028,0.61726,0.82344,0.66689,0.64241,0.70007,0.76414,0.74375,0.66101,0.67188,0.72106,0.78765,0.80365,0.81719,0.75573,0.68289,0.83594,0.79591,0.7657,0.73906,0.73973,0.69747,0.79271,0.70781,0.57455,0.77091,0.71882,0.63542,0.65737,0.75521,0.68921,0.7471,0.89494,0.78698,0.83289,0.62664,0.66414,0.72887,0.64219,0.67664,0.80945,0.67411,0.77455,0.70841,0.72924,0.78594,0.74546,0.78281,0.72143,0.76257,0.76057,0.73043,0.6006,0.64807,0.66875,0.69375,0.7099,0.67976,0.67083,0.64174,0.859,0.69025,0.75223,0.75848,0.67076,0.71265,0.69063,0.84695,0.68609,0.76101,0.76615,0.63698,0.7782,0.81577,0.75164,0.70789,0.85692,0.72976,0.77098,0.62507,0.71094,0.68125,0.70729,0.64591,0.78557,0.80937,0.68438,0.70796,0.72135,0.72143,0.71882,0.6529,0.74643,0.80744,0.78869,0.70171,0.76205,0.70685,0.71362,0.73132,0.79182,0.7407,0.5881,0.58921,0.82188,0.69799,0.80789,0.8276,0.50804,0.76161,0.76778,0.82098,0.66317,0.76778,0.69539,0.73259,0.71406,0.68772,0.85007,0.77359,0.63914,0.76414,0.81146,0.76629,0.67202,0.73966,0.59226,0.62515,0.77031,0.75945,0.79025,0.76979,0.7532,0.66458,0.71153,0.80007,0.70112,0.73601,0.6506,0.64583,0.74903,0.67872,0.83542,0.54494,0.78385,0.8224,0.83289,0.77351,0.81823,0.66109,0.72188,0.75469,0.81577,0.684,0.61897,0.78445,0.82247,0.77001,0.83028,0.7526,0.82924,0.73966,0.78601,0.76257,0.68036,0.80945,0.74754,0.81622,0.67314,0.7189,0.86562,0.70937,0.65536,0.7439,0.76525,0.72165,0.75476,0.66518,0.73185,NaN
0.64777,0.76057,0.7439,0.75275,0.6901,0.71057,0.68385,0.67522,0.69658,0.72932,0.7404,0.73705,0.69144,0.76533,0.70751,0.67039,0.64137,0.70484,0.58036,0.80216,0.62999,0.59196,0.7215,0.69807,0.66518,0.63348,0.67455,0.60499,0.69449,0.69695,0.72612,0.82612,0.73661,0.77924,0.67046,0.66302,0.78237,0.7622,0.62827,0.81414,0.75216,0.70312,0.86109,0.74754,0.66518,0.6651,0.80476,0.63251,0.65707,0.75804,0.65424,0.73333,0.68229,0.57604,0.60759,0.65737,0.73557,0.78088,0.73304,0.81979,0.71406,0.67879,0.86049,0.73043,0.68862,0.69807,0.69963,0.64866,0.77374,0.76265,0.63408,0.65997,0.6933,0.7657,0.77098,0.63393,0.52254,0.70439,0.62835,0.79033,0.80804,0.54635,0.70074,0.69955,0.69948,0.6846,0.76042,0.75112,0.63237,0.71823,0.67887,0.70119,0.72604,0.8096,0.63438,0.81429,0.74338,0.65737,0.68705,0.70685,0.64546,0.79554,0.75685,0.7308,0.5971,0.76987,0.62932,0.634,0.691,0.71369,0.60908,0.75595,0.69814,0.73557,0.69494,0.71094,0.79338,0.61637,0.609,0.65015,0.68564,0.77143,0.73385,0.64792,0.66049,0.52009,0.75804,0.71421,0.67158,0.72835,0.80484,0.74479,0.68839,0.63862,0.6654,0.7965,0.77418,0.72932,0.79182,0.67351,0.70439,0.62158,0.77984,0.57932,0.66012,0.75424,0.7026,0.71481,0.63497,0.62879,0.70164,0.64025,0.80588,0.62359,0.67411,0.64494,0.78289,0.74844,0.63661,0.74643,0.56741,0.79487,0.78132,0.71994,0.71458,0.68237,0.65231,0.6558,0.80112,0.75595,0.60647,0.72686,0.69635,0.74167,0.82478,0.75171,0.73862,0.65796,0.72775,0.73646,0.83698,0.7372,0.68192,0.5721,0.69077,0.72894,0.7372,0.67768,0.64122,0.70179,0.6872,0.71064,0.71912,0.72307,0.72917,0.78437,NaN
0.6753,0.6006,0.67768,0.65632,0.70632,0.72351,0.55632,0.6465,0.7564,0.64851,0.62731,0.63125,0.75647,0.70952,0.59442,0.62917,0.48452,0.65528,0.56101,0.57969,0.44189,0.58616,0.6907,0.67039,0.7,0.54539,0.68125,0.65856,0.67202,0.67135,0.70156,0.67552,0.52039,0.77031,0.69174,0.70945,0.68594,0.72411,0.71935,0.71667,0.67031,0.69643,0.66674,0.67507,0.71146,0.66778,0.64479,0.70171,0.66272,0.65432,0.76927,0.62976,0.67976,0.53289,0.71637,0.70781,0.73289,0.69382,0.69182,0.7006,0.67924,0.63966,0.63594,0.73296,0.72656,0.7506,0.75632,0.70744,0.67626,0.5756,0.69286,0.61875,0.59688,0.69635,0.70476,0.66458,0.58132,0.61317,0.69963,0.68348,0.72932,0.48013,0.61265,0.6375,0.6532,0.52775,0.72039,0.5849,0.7474,0.6782,0.6314,0.63289,0.61726,0.69025,0.65268,0.68244,0.63132,0.59219,0.70625,0.66771,0.77091,0.67619,0.65313,0.70938,0.56838,0.68802,0.75685,0.76882,0.63415,0.79435,0.69598,0.77411,0.64546,0.5756,0.6256,0.66049,0.76882,0.63765,0.6407,0.75893,0.71734,0.67188,0.85841,0.61414,0.70052,0.59554,0.70119,0.67612,0.61161,0.68088,0.70737,0.71726,0.59717,0.77031,0.7721,0.67195,0.62671,0.63914,0.62039,0.69167,0.54442,0.69702,0.71362,0.69226,0.60952,0.62344,0.6282,0.70692,0.72708,0.54695,0.69792,0.65841,0.63757,0.66674,0.60476,0.58185,0.67604,0.70424,0.66101,0.61458,0.61682,0.6599,0.6901,0.66726,0.66101,0.55365,0.67671,0.63437,0.61719,0.6814,0.584,0.61689,0.68445,0.6006,0.72106,0.73862,0.7349,0.68237,0.66778,0.54226,0.68757,0.51786,0.68445,0.65588,0.7058,0.59814,0.68452,0.65,0.625,0.61057,0.72202,0.60692,0.6029,0.71726,0.54122,0.72143,NaN
0.67991,0.59271,0.69167,0.63281,0.53296,0.6375,0.71734,0.77612,0.67976,0.64062,0.66317,0.71726,0.61109,0.68289,0.64278,0.61518,0.55789,0.59427,0.59375,0.66257,0.684,0.75327,0.66094,0.6875,0.61726,0.59688,0.67351,0.62254,0.59539,0.62612,0.68757,0.61466,0.6375,0.6282,0.59948,0.53921,0.7532,0.5881,0.73646,0.70268,0.64695,0.50432,0.67135,0.66719,0.52247,0.66942,0.69643,0.64695,0.62359,0.66205,0.68028,0.68765,0.59702,0.7189,0.63973,0.61257,0.62188,0.71719,0.67455,0.65536,0.67775,0.7724,0.63757,0.74695,0.68757,0.63021,0.63906,0.64643,0.63713,0.53021,0.64747,0.73289,0.70476,0.61362,0.51562,0.67872,0.65781,0.68028,0.51987,0.61622,0.65268,0.5035,0.65164,0.67351,0.63296,0.59174,0.66577,0.63028,0.65216,0.62671,0.62976,0.65312,0.50952,0.66674,0.65744,0.64955,0.66406,0.64382,0.60476,0.59122,0.71927,0.69018,0.63914,0.67664,0.61987,0.56466,0.69583,0.73906,0.56689,0.59896,0.6381,0.62872,0.68132,0.68333,0.74896,0.61838,0.53594,0.66414,0.66094,0.68229,0.5907,0.73601,0.59754,0.62515,0.60216,0.55327,0.70268,0.63698,0.73185,0.63237,0.6151,0.65952,0.68616,0.68757,0.64859,0.68281,0.67507,0.48438,0.68438,0.6183,0.80528,0.64851,0.71198,0.63437,0.64226,0.72195,0.74234,0.77091,0.67872,0.66719,0.7433,0.51615,0.61719,0.70573,0.65312,0.72396,0.59643,0.56838,0.575,0.65997,0.67455,0.63653,0.61049,0.67188,0.6439,0.64903,0.70632,0.69851,0.61882,0.65164,0.74174,0.55588,0.61109,0.65536,0.63504,0.62448,0.59278,0.74323,0.61927,0.67827,0.66109,0.5506,0.69219,0.81674,0.67292,0.5715,0.69851,0.67664,0.48601,0.6808,0.65164,0.69903,0.69189,0.64062,0.51786,0.52619,NaN
0.69501,0.67344,0.68802,0.73646,0.71786,0.7224,0.70536,0.7006,0.79278,0.6849,0.7439,0.75528,0.67932,0.72091,0.65164,0.76362,0.61362,0.66042,0.57448,0.77455,0.74286,0.70067,0.69271,0.7474,0.58653,0.65573,0.76778,0.57932,0.73862,0.6933,0.75372,0.76726,0.69323,0.69747,0.65729,0.72307,0.6881,0.71882,0.7401,0.81362,0.75268,0.68192,0.76979,0.80104,0.63757,0.59077,0.91674,0.61622,0.69494,0.73341,0.70164,0.73088,0.57879,0.72254,0.62984,0.69122,0.72552,0.79583,0.66987,0.75484,0.71057,0.65,0.78185,0.7058,0.71935,0.70469,0.73333,0.65528,0.77307,0.65885,0.6282,0.73862,0.65528,0.71518,0.7276,0.68445,0.64375,0.75476,0.64747,0.73132,0.74799,0.5186,0.70424,0.66778,0.73973,0.58185,0.71004,0.73914,0.60164,0.68348,0.71674,0.75052,0.67879,0.77768,0.63192,0.72299,0.66771,0.6381,0.71778,0.73132,0.63542,0.78341,0.81987,0.75528,0.6131,0.75476,0.66094,0.71458,0.64449,0.67031,0.63445,0.7282,0.65685,0.71094,0.68594,0.77411,0.73646,0.71257,0.64271,0.64323,0.62872,0.75528,0.76265,0.70067,0.63601,0.59129,0.82403,0.76042,0.73757,0.74643,0.72917,0.72567,0.66689,0.6381,0.66786,0.75208,0.7058,0.66927,0.77865,0.64174,0.74226,0.67091,0.79167,0.60052,0.63237,0.7506,0.71473,0.72976,0.69382,0.67917,0.67299,0.63125,0.74583,0.63958,0.81198,0.62031,0.70528,0.66994,0.66823,0.73445,0.58653,0.70476,0.76205,0.75365,0.7715,0.72976,0.62143,0.62403,0.70997,0.77716,0.68185,0.70536,0.67098,0.78609,0.7814,0.78542,0.75476,0.68333,0.72188,0.74338,0.77411,0.75632,0.77917,0.66518,0.65885,0.74702,0.76778,0.72091,0.62924,0.73549,0.70841,0.77664,0.71012,0.78802,0.71109,0.6965,NaN
0.60491,0.59896,0.52917,0.69219,0.67046,0.67188,0.63921,0.66987,0.63289,0.65313,0.74129,0.65164,0.60484,0.59226,0.56778,0.63393,0.78914,0.74115,0.65,0.71882,0.584,0.59702,0.58594,0.60625,0.77039,0.58438,0.60789,0.68817,0.68601,0.58237,0.64382,0.75841,0.68125,0.65007,0.6526,0.63609,0.60945,0.54747,0.63333,0.6433,0.59695,0.52619,0.61823,0.55469,0.50372,0.50692,0.68393,0.5532,0.68296,0.68705,0.56153,0.59077,0.58452,0.70015,0.66786,0.5907,0.64688,0.67344,0.68705,0.61161,0.70275,0.64427,0.73132,0.66882,0.59382,0.69896,0.57031,0.69955,0.53088,0.72396,0.5631,0.64539,0.63289,0.81362,0.65,0.60997,0.67031,0.62091,0.58862,0.64122,0.61205,0.69412,0.70476,0.64226,0.61109,0.65737,0.61265,0.62091,0.61153,0.75796,0.73914,0.65312,0.67827,0.62299,0.63244,0.71518,0.61719,0.63445,0.64851,0.6631,0.65677,0.62143,0.59851,0.72039,0.71674,0.58341,0.47083,0.63594,0.60439,0.62083,0.73185,0.6006,0.6657,0.63021,0.61771,0.65588,0.68906,0.72976,0.69219,0.65729,0.64695,0.69539,0.64754,0.73765,0.67091,0.50015,0.5558,0.68073,0.5756,0.61049,0.65885,0.61577,0.65491,0.65632,0.73296,0.64844,0.78757,0.67188,0.6625,0.6808,0.58028,0.55164,0.58073,0.725,0.58601,0.6282,0.61734,0.62091,0.58497,0.63594,0.6808,0.75052,0.62969,0.54948,0.75625,0.53646,0.6058,0.6465,0.64375,0.74747,0.6308,0.68341,0.64799,0.65938,0.66265,0.60528,0.53132,0.68289,0.80007,0.60164,0.61362,0.64338,0.63609,0.60536,0.59442,0.75573,0.60216,0.60573,0.6224,0.6314,0.61734,0.72872,0.60156,0.63237,0.57604,0.68713,0.55476,0.67664,0.60164,0.64643,0.60164,0.76153,0.66376,0.6,0.56161,0.58869,NaN
0.60804,0.70521,0.69167,0.75781,0.67046,0.65313,0.59234,0.61987,0.69539,0.70625,0.66317,0.68914,0.68921,0.75476,0.67403,0.60268,0.59539,0.62865,0.50313,0.75007,0.53713,0.51577,0.71094,0.6375,0.64539,0.55,0.62039,0.59129,0.64851,0.71049,0.7532,0.73966,0.625,0.72195,0.68698,0.68609,0.6907,0.77247,0.59896,0.7058,0.7157,0.59494,0.72135,0.68594,0.60372,0.61942,0.6808,0.69382,0.61109,0.72455,0.69903,0.7064,0.67202,0.46577,0.57411,0.67507,0.66875,0.77656,0.61518,0.79911,0.58713,0.55677,0.76257,0.63132,0.7907,0.64896,0.79844,0.60268,0.7715,0.65521,0.6506,0.53289,0.62664,0.64799,0.6875,0.54122,0.49844,0.71153,0.60112,0.69747,0.70268,0.5035,0.62351,0.59539,0.67046,0.59487,0.7939,0.68028,0.64591,0.69859,0.61414,0.625,0.70952,0.74487,0.53557,0.72143,0.69844,0.56882,0.70476,0.6131,0.55677,0.67768,0.73601,0.63601,0.54799,0.66466,0.62708,0.66406,0.59501,0.66146,0.63497,0.69122,0.7282,0.67083,0.68958,0.68088,0.70781,0.55476,0.55156,0.55417,0.65632,0.67351,0.73192,0.65015,0.68028,0.45015,0.77768,0.62135,0.60997,0.68237,0.74323,0.6439,0.62054,0.59382,0.66734,0.80469,0.75007,0.59375,0.67188,0.79018,0.69278,0.60164,0.68698,0.49375,0.62039,0.69695,0.65484,0.64278,0.64747,0.56094,0.62143,0.62552,0.81406,0.62448,0.56563,0.53958,0.66205,0.72463,0.54688,0.65997,0.5058,0.76153,0.75112,0.83125,0.63765,0.59278,0.60007,0.57664,0.68132,0.70164,0.53237,0.559,0.66421,0.65848,0.81004,0.68385,0.72403,0.69323,0.65052,0.61577,0.82984,0.60372,0.73281,0.53549,0.69167,0.65275,0.63914,0.65164,0.59851,0.72455,0.66726,0.61153,0.65126,0.70938,0.64598,0.76369,NaN
0.70089,0.63036,0.64702,0.71213,0.69635,0.68869,0.70573,0.6721,0.68408,0.76994,0.73207,0.77768,0.6779,0.7247,0.63356,0.54539,0.68304,0.67359,0.69286,0.69174,0.65499,0.70134,0.72463,0.71994,0.74955,0.63661,0.6183,0.76436,0.74033,0.73132,0.63549,0.67403,0.63036,0.78237,0.70171,0.63073,0.73549,0.61324,0.61265,0.61726,0.74799,0.50625,0.72671,0.63192,0.59747,0.6724,0.64226,0.72939,0.6529,0.77366,0.66153,0.71667,0.62917,0.62604,0.68467,0.68237,0.61994,0.62775,0.72366,0.65833,0.76719,0.69754,0.61362,0.72626,0.58549,0.70223,0.65275,0.72679,0.59561,0.54702,0.62574,0.68705,0.71518,0.69695,0.65223,0.74226,0.65692,0.71168,0.69606,0.59137,0.68929,0.5901,0.56637,0.66205,0.7026,0.74189,0.66979,0.67924,0.65216,0.67448,0.64137,0.68557,0.61042,0.75022,0.70417,0.75491,0.634,0.72612,0.57143,0.58497,0.70171,0.62366,0.62768,0.64018,0.60439,0.65841,0.69911,0.65275,0.55037,0.65848,0.69762,0.65387,0.72001,0.75848,0.75848,0.60469,0.66213,0.68512,0.6965,0.69077,0.48876,0.66205,0.61615,0.70417,0.80841,0.52634,0.57991,0.65796,0.75595,0.64085,0.68296,0.64167,0.60402,0.70737,0.64978,0.75588,0.70751,0.61057,0.64494,0.72664,0.74293,0.61533,0.67046,0.65119,0.67783,0.66362,0.75573,0.65543,0.66935,0.79754,0.64226,0.66317,0.6715,0.73296,0.62619,0.79494,0.52664,0.72031,0.5689,0.70372,0.53512,0.66466,0.6907,0.64807,0.59167,0.72716,0.72001,0.74955,0.68549,0.65283,0.65647,0.6279,0.73073,0.63854,0.64457,0.69546,0.73341,0.74234,0.58921,0.69792,0.67135,0.60699,0.59963,0.77835,0.7439,0.52894,0.58408,0.6683,0.68497,0.61429,0.64658,0.60543,0.57225,0.58244,0.55208,0.59688,NaN
0.75908,0.65,0.65833,0.73177,0.73504,0.77708,0.64442,0.73028,0.75372,0.68021,0.74234,0.69435,0.71213,0.69122,0.59695,0.64018,0.6308,0.69635,0.58542,0.67924,0.60379,0.54911,0.70052,0.73333,0.8256,0.57917,0.64435,0.69338,0.8183,0.72612,0.78653,0.7532,0.59167,0.81778,0.71823,0.73088,0.73341,0.77039,0.66667,0.71518,0.78237,0.68348,0.80885,0.67135,0.66414,0.57984,0.66518,0.69278,0.68088,0.81622,0.6782,0.72932,0.64286,0.62098,0.6814,0.68966,0.77083,0.7349,0.81205,0.7314,0.7215,0.71406,0.70841,0.74487,0.67091,0.72188,0.73177,0.68185,0.69963,0.63229,0.66414,0.63705,0.7381,0.71987,0.74167,0.63289,0.61406,0.72195,0.71778,0.67039,0.68393,0.56079,0.6183,0.68185,0.64754,0.63966,0.72723,0.7157,0.68757,0.79442,0.69018,0.67396,0.67411,0.72299,0.66786,0.83705,0.64115,0.67716,0.63185,0.70789,0.69635,0.70685,0.71205,0.70372,0.60528,0.75007,0.67812,0.61302,0.60856,0.72188,0.71414,0.71414,0.70216,0.68437,0.6875,0.62879,0.80052,0.70164,0.73177,0.71667,0.62403,0.75685,0.80796,0.71786,0.7657,0.51161,0.6881,0.72135,0.63289,0.68237,0.69323,0.73661,0.64033,0.76466,0.78192,0.75677,0.75112,0.71771,0.68958,0.79955,0.62507,0.64435,0.68073,0.67396,0.65893,0.66778,0.68504,0.78132,0.67664,0.72448,0.58705,0.64844,0.69115,0.6974,0.68854,0.6625,0.7006,0.67463,0.63229,0.69539,0.5006,0.7282,0.78862,0.71146,0.64807,0.64695,0.70424,0.7506,0.70841,0.65997,0.65216,0.72879,0.75379,0.6814,0.75796,0.82135,0.72195,0.63802,0.66406,0.64494,0.73192,0.69226,0.68698,0.64174,0.74167,0.54859,0.7006,0.7006,0.67143,0.61205,0.65997,0.6907,0.66793,0.67708,0.62827,0.70119,NaN
0.73095,0.8,0.80208,0.74427,0.69442,0.63021,0.72254,0.72403,0.6881,0.80208,0.82359,0.81935,0.76213,0.81622,0.8532,0.6433,0.7058,0.6901,0.62604,0.78237,0.63817,0.64286,0.81927,0.66146,0.70372,0.62604,0.64435,0.6465,0.74643,0.75424,0.69278,0.75632,0.65729,0.79903,0.74635,0.64025,0.77091,0.79226,0.63229,0.80268,0.71362,0.66786,0.7901,0.69948,0.72664,0.67359,0.81205,0.72716,0.72775,0.82872,0.72195,0.87307,0.68036,0.60536,0.63765,0.64591,0.68646,0.84427,0.57143,0.87827,0.74025,0.71094,0.81153,0.72924,0.76778,0.725,0.7224,0.6756,0.84025,0.65729,0.72351,0.66518,0.76935,0.71049,0.74479,0.71414,0.64531,0.7657,0.71153,0.73601,0.8683,0.61079,0.78393,0.71935,0.78817,0.74903,0.76786,0.76257,0.68757,0.61942,0.6933,0.73958,0.68036,0.89487,0.63973,0.82768,0.77552,0.71778,0.75997,0.68914,0.65573,0.81935,0.80268,0.73497,0.57716,0.79382,0.70312,0.67552,0.68668,0.74062,0.65789,0.79539,0.80841,0.78125,0.775,0.78192,0.74427,0.64226,0.6474,0.58229,0.57091,0.77247,0.72984,0.72098,0.7407,0.55223,0.80685,0.76198,0.76101,0.75737,0.8401,0.68973,0.71845,0.59903,0.65692,0.9349,0.76049,0.70833,0.78646,0.75268,0.84695,0.64122,0.74948,0.64271,0.76518,0.81778,0.74754,0.7157,0.72351,0.68073,0.65893,0.65469,0.77552,0.72552,0.69792,0.72812,0.6506,0.76838,0.68854,0.77976,0.4881,0.8032,0.80424,0.80208,0.65119,0.73445,0.71987,0.65997,0.74278,0.82247,0.68653,0.68817,0.74442,0.8189,0.85171,0.69948,0.82195,0.73802,0.71406,0.76369,0.87254,0.67976,0.78073,0.61049,0.70104,0.66109,0.7256,0.74747,0.76518,0.7683,0.76622,0.70632,0.72731,0.72083,0.72202,0.74807,NaN
